Id,SalePrice
1461,37.75008473045283
1462,43.83770913564739
1463,47.01793319354503
1464,49.878611254590325
1465,59.56208929738838
1466,48.773055401508145
1467,49.44964452286214
1468,47.771323661307385
1469,53.50538979080165
1470,38.2723662196128
1471,52.736557069138875
1472,33.28025597290085
1473,32.068892861915856
1474,43.00427445242296
1475,37.2141440206573
1476,81.33866854455171
1477,70.25109736750703
1478,72.19520983003042
1479,74.52821098291169
1480,97.50081472023932
1481,77.56971144564706
1482,62.6739519899388
1483,50.62669473096885
1484,48.86980341032128
1485,54.643548033392484
1486,56.16993038943952
1487,79.10952007961365
1488,66.05092167479336
1489,55.983281500945544
1490,60.68989844559483
1491,54.17345425599861
1492,33.05047721069807
1493,56.65138483299528
1494,76.60698070536571
1495,73.91694792658973
1496,62.31356447428132
1497,51.81745044647411
1498,47.27344889189628
1499,50.32231183918105
1500,48.26801045000941
1501,51.03813178845324
1502,46.15848803166774
1503,69.52876033752248
1504,65.17624425505541
1505,62.696168073723626
1506,55.985030574578104
1507,61.570247086799434
1508,55.896915645118945
1509,45.14709096192958
1510,45.78306031910851
1511,44.18240056485351
1512,47.02787573593257
1513,46.29361268131438
1514,51.7025330526376
1515,55.363272055308414
1516,43.968289029748796
1517,45.18083226285775
1518,44.568935701692716
1519,59.512482606767115
1520,42.047651789667526
1521,39.75229282156937
1522,50.5869720546229
1523,34.2816601181519
1524,35.82286894110433
1525,36.50409216159895
1526,34.604416108041605
1527,36.7592231713357
1528,39.55300272199779
1529,45.41235217852418
1530,53.36149468389525
1531,42.33001054343269
1532,34.57073671455443
1533,48.247944219418955
1534,40.03097069523219
1535,39.858184507801894
1536,33.45353947224889
1537,29.497890129516055
1538,48.89297765497106
1539,56.94163325841833
1540,40.33789810642555
1541,43.971274409618225
1542,42.70782931351491
1543,54.08370962330981
1544,31.815899503102997
1545,40.30092239266052
1546,45.710290788796456
1547,41.18575106215528
1548,42.339256957787235
1549,40.09733243483941
1550,43.61138637291721
1551,38.56700609876973
1552,43.62926160860124
1553,42.78029988173712
1554,38.08630519086051
1555,50.91817421400452
1556,37.38609818826261
1557,28.1406358142202
1558,36.63297486590334
1559,28.917303909869513
1560,39.33347790309217
1561,47.62278385884162
1562,41.8241100142784
1563,38.52601250635609
1564,46.033743013941674
1565,41.87024624179294
1566,64.49648466789866
1567,28.33607950128569
1568,64.4350026233469
1569,42.24450927659315
1570,42.68524538351955
1571,36.650591326328836
1572,41.28672664911764
1573,58.233499449003766
1574,44.54783343816889
1575,58.59351132595116
1576,56.63080413735751
1577,54.59244261370173
1578,41.67859130544343
1579,42.037343972593625
1580,54.14531549956046
1581,46.885808386053604
1582,40.42898004782228
1583,73.79441807668415
1584,60.066305185508696
1585,42.51847015849683
1586,27.73108805055926
1587,35.12061363988709
1588,45.16808013065332
1589,33.93066530387874
1590,41.931238400189024
1591,30.77027641660113
1592,41.901234354914294
1593,41.30751323438377
1594,44.39740944727204
1595,41.27271611672755
1596,62.51238603098357
1597,56.43782066483519
1598,58.857276569305576
1599,54.328117357609536
1600,54.28193902387674
1601,21.250727096460384
1602,39.85826552633247
1603,24.48598180366737
1604,69.04094816810277
1605,64.06892172607836
1606,46.51558269253254
1607,50.84488680710127
1608,61.60481251302443
1609,55.53463460099731
1610,47.47615202230506
1611,47.312196029630705
1612,48.771338483387844
1613,49.12589728811618
1614,41.434686883740504
1615,28.56208141731127
1616,28.56208141731127
1617,29.928443596265893
1618,37.29915886333412
1619,41.1726125870244
1620,56.8270052597091
1621,39.43037302155486
1622,42.022316160617855
1623,67.3337331712688
1624,57.03280824300915
1625,40.03862192330692
1626,52.41308643164859
1627,50.21053390719406
1628,65.03436330679247
1629,50.82052012605314
1630,84.00523633323346
1631,64.20013009891463
1632,69.45273756864897
1633,51.35294317669358
1634,54.82573044125542
1635,50.18132474471871
1636,47.00738867432487
1637,53.1295856985302
1638,54.106298335173925
1639,52.403982175586734
1640,61.47732887768274
1641,51.98114693080788
1642,64.57162551694817
1643,62.72794687968604
1644,62.092640299724565
1645,53.688206716690246
1646,48.94105600442568
1647,48.47280585631424
1648,42.55886943254443
1649,42.24764656179224
1650,38.339558414328124
1651,36.70056883837262
1652,36.38740739341388
1653,36.53136610590068
1654,43.88358792673021
1655,44.906482430346664
1656,43.60200507592516
1657,45.98155011550609
1658,45.48542452296652
1659,40.319393029461956
1660,46.047192703629285
1661,88.81673387736288
1662,83.02756011643727
1663,83.46642149775893
1664,95.20900732840866
1665,76.92593264866363
1666,76.61664277179442
1667,82.70166220325255
1668,81.51173976020739
1669,74.60970245434265
1670,81.01419213437654
1671,72.37791728053972
1672,91.44275401439637
1673,77.35200987925008
1674,70.76648443168948
1675,57.76740619856206
1676,61.342888106967045
1677,63.25826070132813
1678,98.0152796089777
1679,81.11102542050612
1680,76.78405727732203
1681,68.33014259782635
1682,75.14505746742365
1683,60.47546975500852
1684,52.90154086965241
1685,49.975429832286004
1686,49.67058928480085
1687,48.83801546306931
1688,55.69443829237643
1689,53.677924924079306
1690,56.20806514156557
1691,54.06078977364699
1692,65.26345042052708
1693,50.71155802855309
1694,51.2604908688595
1695,49.9991603010198
1696,68.67591141005741
1697,50.03297000822802
1698,82.66793550978228
1699,80.39497584745739
1700,69.99776116216134
1701,73.85808436852781
1702,65.44670303484365
1703,64.83289690127964
1704,69.97649258796712
1705,61.122087029026545
1706,53.352718496435955
1707,57.82507491674879
1708,58.95955666903897
1709,69.08106302450742
1710,63.178497190441654
1711,67.16822550234947
1712,67.23016534245873
1713,67.20431471383618
1714,57.562009959793706
1715,59.483808998270355
1716,52.13111314557486
1717,53.224305090674
1718,42.96283953986339
1719,57.06755310015127
1720,60.52056996199039
1721,46.05706741686606
1722,36.317082579935594
1723,43.28607027869966
1724,58.025011760677316
1725,63.747315206743096
1726,49.916058815789825
1727,48.12998026873053
1728,49.56455003235006
1729,48.22624954399396
1730,42.15477583745222
1731,39.908970331379706
1732,40.82700929478861
1733,35.184699070028145
1734,38.58252697912502
1735,38.74077101869529
1736,36.92108342531172
1737,73.34661462255485
1738,65.67455898971191
1739,69.89962688493812
1740,58.28582592859133
1741,54.94643104841737
1742,50.00567929538458
1743,52.522302271194
1744,70.69930929081295
1745,63.5113150504342
1746,61.239906072007656
1747,57.871513544128206
1748,55.34566497700601
1749,45.24744217355577
1750,43.067918247968606
1751,55.44277044302796
1752,37.178820811701065
1753,46.255751531690244
1754,56.0175332452773
1755,46.220453251368994
1756,38.49232278224724
1757,35.029860628917774
1758,45.41654692951702
1759,51.4438949649526
1760,49.37510475070636
1761,46.86587621655346
1762,48.57896918281066
1763,49.37441834843043
1764,39.392064867337886
1765,44.20093521949025
1766,52.69071846335729
1767,55.995279539396606
1768,42.962835335817964
1769,47.578154404124135
1770,48.05783153949864
1771,43.03886412878049
1772,42.24947359339955
1773,40.887903882697515
1774,47.16804832466282
1775,45.92626250172759
1776,38.320695424713435
1777,36.15550699897595
1778,43.56278444959672
1779,39.35695144917301
1780,47.23561727647535
1781,38.01622646239588
1782,30.576736237404614
1783,44.270422255200046
1784,34.374211941633874
1785,35.01984887409168
1786,47.776716141866146
1787,48.037611539341135
1788,22.375612160070546
1789,33.40688413094477
1790,30.05888652677584
1791,58.021810995982136
1792,45.01771578628679
1793,43.980897647168455
1794,47.555099607274975
1795,39.64283204658871
1796,42.49177397524199
1797,39.45545248122549
1798,39.845214872190105
1799,35.9509326793591
1800,40.30777434586715
1801,37.57429208603713
1802,43.53508412892529
1803,46.22841893966273
1804,39.53158887517199
1805,43.87522147372496
1806,39.33966988711289
1807,49.59315104072284
1808,38.93358875781829
1809,40.9537951317821
1810,37.91267974486749
1811,26.607271422585605
1812,33.52173790577687
1813,37.205365144473966
1814,30.10160077404891
1815,20.745600692384706
1816,34.47510270533734
1817,39.52400286993439
1818,42.344974831429795
1819,41.90723454861597
1820,23.280792615618033
1821,35.92903986434285
1822,44.101812364133565
1823,19.998606605451183
1824,46.27632635900248
1825,44.09419072766004
1826,36.81416799060174
1827,38.834571541502726
1828,41.56061369787247
1829,46.921409096221126
1830,46.4872534024145
1831,46.74543587715212
1832,42.193489319046655
1833,48.38006104318962
1834,39.593426480201565
1835,40.54957794689764
1836,41.15393279687023
1837,33.12785531647281
1838,38.3821546500003
1839,34.534644595341504
1840,48.125179579699946
1841,44.21262739850437
1842,37.015684630192354
1843,43.54547260878163
1844,44.21227301862981
1845,43.658420758139854
1846,43.57461359075781
1847,52.39136167885326
1848,22.149862270093873
1849,39.23895822846804
1850,40.74711251541885
1851,41.386162844176205
1852,39.516386999021655
1853,41.299919004023344
1854,47.562847266219784
1855,46.503521543372806
1856,60.383595915807675
1857,43.86811589746403
1858,42.96172365954684
1859,39.85829012429119
1860,47.332771008110555
1861,39.6804795853686
1862,73.17282968428792
1863,71.53402449978186
1864,71.53402449978186
1865,75.45317693296684
1866,73.1159440746938
1867,62.197848179454965
1868,66.77382160080823
1869,59.60831437475295
1870,61.30629567244472
1871,62.66951907392078
1872,50.202286552158036
1873,69.18285327005307
1874,44.847750579074074
1875,53.83358913391879
1876,54.553561851211036
1877,58.398527436711504
1878,57.28454136252401
1879,38.95677968511833
1880,42.14221270742898
1881,65.80629618335941
1882,63.855670930307014
1883,53.90521957416943
1884,55.96985030824241
1885,60.05769203167469
1886,65.86587795369198
1887,59.27878874917041
1888,66.49634657615385
1889,50.82163719573388
1890,35.86977969989606
1891,40.14777243762088
1892,34.320246595991826
1893,41.65329257700948
1894,42.975925706037664
1895,43.83195091503501
1896,36.02151887907179
1897,38.431168941900204
1898,34.31644834473845
1899,51.36976912621808
1900,45.34515886380092
1901,53.528831297119964
1902,47.41908702675879
1903,61.804148611916986
1904,48.64559944500324
1905,57.96794940331381
1906,43.91843556000566
1907,60.96743529362434
1908,36.79520983026578
1909,43.000372012943956
1910,39.419111081547264
1911,60.620468359874735
1912,75.85924817139343
1913,46.43289647854633
1914,20.436531729100082
1915,72.21699327684807
1916,18.10539578424645
1917,63.75435817640824
1918,41.37609907432646
1919,46.51414978894298
1920,51.58585078667846
1921,82.13725808344924
1922,75.3850943883429
1923,60.7045469716951
1924,62.08042840432559
1925,60.22100122397167
1926,80.76548360448803
1927,37.78368906723475
