Id,SalePrice
1461,113151.16130724025
1462,148059.67904320377
1463,163339.9905077614
1464,175658.83331064743
1465,202982.76218510888
1466,169266.80216032654
1467,168593.02709019842
1468,164676.7178974655
1469,195809.92456427513
1470,118180.1385987229
1471,183782.84285346614
1472,97006.74894399695
1473,94672.73884537404
1474,139365.13766305623
1475,107134.40882336823
1476,335000.7486218261
1477,264083.3526238891
1478,281939.78041113575
1479,295048.1654444135
1480,467929.64061282435
1481,335222.7943076472
1482,229014.9129098061
1483,176017.25700277742
1484,164252.52992580534
1485,194592.83322028446
1486,203649.41831611437
1487,322822.2613777972
1488,257219.08523652726
1489,196877.3013232664
1490,232931.2669744071
1491,187952.60610418822
1492,102649.13502315812
1493,204825.11255671238
1494,310961.1220422293
1495,296656.17805701005
1496,239512.47141676946
1497,193796.70304981308
1498,160749.64818150658
1499,176892.21259341246
1500,170954.47767393244
1501,188881.38802535235
1502,154493.8786181381
1503,273079.22504242085
1504,259975.6134275683
1505,243186.13591252622
1506,205313.37405314
1507,232558.18593834425
1508,207997.35534930928
1509,156251.62143368428
1510,157177.67760599637
1511,148926.8233148377
1512,162346.710029916
1513,160488.2079657712
1514,154433.48692989425
1515,195746.83345248023
1516,149354.95479511676
1517,145127.41920138153
1518,146498.35263085828
1519,217126.3509639452
1520,139407.40823241702
1521,130131.49763530417
1522,183059.81582979293
1523,111844.35948782174
1524,121120.27219825295
1525,117493.44726255003
1526,118576.62607435013
1527,111795.9883390632
1528,120825.9192100109
1529,148569.5617931849
1530,180186.2217463862
1531,131591.29476854036
1532,96103.43425500876
1533,153975.3677786377
1534,121442.6803042378
1535,114255.85446567833
1536,99407.74190655378
1537,68927.5853967718
1538,150211.62091881927
1539,200405.3626473557
1540,122299.82578550563
1541,135461.61161270124
1542,142592.79864072127
1543,182991.18957534916
1544,91799.32986731603
1545,127675.89079004934
1546,152130.28898297113
1547,133629.09661217433
1548,137667.93807753612
1549,119685.32419927546
1550,142184.71545808372
1551,114097.89892823152
1552,135921.35459943878
1553,119970.29411076634
1554,115733.84034328177
1555,177082.8788415712
1556,118567.94491086603
1557,94310.28694832933
1558,112193.90867074848
1559,75055.68832410361
1560,131690.16985770615
1561,143144.93928144185
1562,124798.7704478954
1563,120452.29013636327
1564,153876.23860486204
1565,135653.74810654335
1566,253008.2527574573
1567,84478.64673323999
1568,264473.2206033579
1569,124107.5757398727
1570,134665.79020649337
1571,111935.1317197609
1572,128375.00316932492
1573,210107.96700859716
1574,143493.33153109168
1575,226985.2603417607
1576,203125.5930182856
1577,189708.94542469273
1578,140052.70838361126
1579,137106.47091055487
1580,195215.4904520666
1581,151321.14135630595
1582,125501.37809502847
1583,305005.83362312906
1584,223764.46541358897
1585,134189.02156824584
1586,63084.57404841991
1587,112114.2870795869
1588,151411.5103328785
1589,107191.51081983409
1590,134332.9638897513
1591,87263.29794878475
1592,130004.73986742008
1593,129820.71893678552
1594,111297.30759209354
1595,133827.07965066234
1596,228584.26818875715
1597,196542.31799675632
1598,222078.5390733574
1599,173534.6900188288
1600,174065.75687792216
1601,51547.632177865526
1602,110498.31983337365
1603,63727.690740748185
1604,262224.40906472836
1605,247876.08586131697
1606,160622.5108171409
1607,175252.0115375156
1608,229813.06158201874
1609,191377.01313902813
1610,154884.31269944186
1611,158113.45557575396
1612,163360.66481566036
1613,164436.65512502458
1614,121993.94870104425
1615,79316.16275670868
1616,79316.16275670868
1617,89099.83715099387
1618,113208.23829163924
1619,128208.35119906833
1620,194542.06913716334
1621,125133.04443522335
1622,136638.02514806995
1623,274889.7483865133
1624,213294.02215212156
1625,126081.05996828222
1626,186540.73846160772
1627,178540.6612306627
1628,248433.49438357275
1629,178457.22960713817
1630,373650.56594098
1631,240326.59716712806
1632,272454.8922762366
1633,177053.5358277507
