Id,SalePrice
1461,110484.97951491151
1462,150371.06573546887
1463,167332.89619924486
1464,178558.15994874237
1465,197649.5782442149
1466,169735.4731552786
1467,172009.04117436495
1468,167630.51666848938
1469,194459.75149172393
1470,118496.92684285439
1471,186631.88679210408
1472,98891.41955353467
1473,97818.19438911582
1474,147436.97008148232
1475,113318.87573567491
1476,324115.6058504856
1477,256677.96534993776
1478,268675.5387485663
1479,282021.9257673584
1480,451862.69278886705
1481,326388.6607742446
1482,226812.9657815895
1483,182319.33509221041
1484,169864.575273817
1485,196086.37623095323
1486,202718.6544100435
1487,309741.3411057221
1488,252672.29805518003
1489,195243.72834480848
1490,236580.02259112423
1491,190632.49122959966
1492,102850.11359211497
1493,197995.49090013962
1494,290798.7350393141
1495,283679.3811024918
1496,241332.34129633525
1497,190376.1885635392
1498,155441.3470902092
1499,170628.19850609003
1500,167992.11886914773
1501,186092.85807028046
1502,154120.15675809258
1503,257857.2620974284
1504,255380.95891267934
1505,244452.95545921638
1506,209362.81231131539
1507,238799.19414558768
1508,215093.70193753962
1509,157430.95719019417
1510,159580.01353863892
1511,155088.84073485647
1512,169073.70498659916
1513,161434.99440861892
1514,153947.33717882703
1515,197094.14212443115
1516,151731.86976505906
1517,145289.59865734092
1518,152218.87821296824
1519,222723.99965118137
1520,141555.58352162037
1521,132448.64263010255
1522,183199.83617551756
1523,114044.22955004443
1524,121959.20540720224
1525,119633.91289240625
1526,122142.58387972448
1527,113127.38786676025
1528,121972.56067193988
1529,142985.75553257298
1530,177242.38012693854
1531,140501.52815591925
1532,95965.59481565794
1533,149420.53148154463
1534,123316.84434580855
1535,118875.43611387476
1536,103402.90512287215
1537,72712.71356401179
1538,148913.12565541235
1539,187284.66332046196
1540,121541.06599007365
1541,128521.82826552003
1542,133967.57084740844
1543,180536.24125355302
1544,92807.63110025947
1545,122335.3169524691
1546,142713.98568272757
1547,130933.50595942631
1548,130219.45701702367
1549,110916.45542951781
1550,139309.34618202783
1551,116613.18637284469
1552,133109.33659682164
1553,115336.406760375
1554,116734.26096378497
1555,176452.03818545718
1556,118615.57282496804
1557,99959.83955812996
1558,111957.12741657767
1559,90729.12840748903
1560,135308.69188814322
1561,142629.5992676804
1562,122120.84455152972
1563,118586.01934336523
1564,153557.30606248326
1565,133533.41804022895
1566,231806.56704676241
1567,86440.27065859764
1568,262708.74591665197
1569,129204.39459846738
1570,138275.78149824234
1571,117257.942344993
1572,131247.32127253592
1573,210583.23519904862
1574,143242.62383317636
1575,216591.93378666692
1576,219224.66945884362
1577,190697.06345850904
1578,145023.07561442835
1579,140983.27843799643
1580,195843.13066822634
1581,150835.36565029668
1582,121742.10211131633
1583,298179.587605515
1584,224568.35184622672
1585,133223.27867202752
1586,64004.052670122386
1587,115450.75667378567
1588,153486.60618438158
1589,107426.8371362925
1590,133964.9874854396
1591,86455.48931719262
1592,133477.5013659609
1593,127743.21085369062
1594,102180.50604985935
1595,133374.09537876278
1596,222108.40240308963
1597,190968.4490909406
1598,219386.43089127116
1599,166188.770075161
1600,171050.67213755165
1601,54320.09094771917
1602,105788.14551668042
1603,79206.15592796548
1604,252138.97298916333
1605,247891.23293684662
1606,162748.99678063017
1607,193807.57029785294
1608,230748.82817765098
1609,192426.08989894477
1610,158607.8624646272
1611,156980.74800907512
1612,171951.41147153417
1613,172279.97466169437
1614,128964.21161275245
1615,79035.97305883445
1616,79035.97305883445
1617,94132.9299962307
1618,113682.47123393732
1619,128214.28060225587
1620,204902.20240243504
1621,125305.47066861151
1622,140063.16589934737
1623,282069.8149913538
1624,219940.35711803386
1625,123791.22145156207
1626,186834.31038708915
1627,182275.70108456456
1628,243750.00497473145
1629,180165.94560313274
1630,355949.77599762345
1631,230653.65635609455
1632,262444.3399619888
1633,179095.18185092276
1634,205256.3103731083
1635,175406.84494980527
1636,161576.08855788028
1637,191858.9320376016
1638,187900.79582519643
1639,203268.6903953863
1640,230504.53437348377
1641,195592.60194075582
1642,246852.10933920697
1643,228316.4236039256
1644,234424.13884743152
1645,194490.91505925372
1646,169079.6566549424
1647,168162.9112859023
1648,138596.57526605908
1649,140151.0894547201
1650,117520.12301299948
1651,106803.00716613453
1652,108558.75583670769
1653,108945.99481682075
1654,147448.31044814142
1655,149467.2383488775
1656,147871.90651784238
1657,156169.7017313563
1658,153588.90786723973
1659,122296.0043587617
1660,149996.6723360669
1661,386296.47836796416
1662,347480.10650149354
1663,350016.64962671784
1664,440484.00921572844
1665,295266.2764438381
1666,313381.9868272157
1667,357575.70024034125
1668,329139.10199039313
1669,295036.63325340487
1670,336184.2809338472
1671,292715.1018018311
1672,410184.02433575905
1673,301613.7962830844
1674,262049.79162630852
1675,204472.35092970947
1676,225047.5726314636
1677,236599.00560978838
1678,452342.10865025467
1679,352940.2240018622
1680,307942.46001437824
1681,252366.2423520462
1682,304866.6451885125
1683,219038.66624536522
1684,177684.74460132053
1685,173420.3978642896
1686,177405.43746906446
1687,164969.90249893756
1688,199631.04696884708
1689,191616.38721360214
1690,205130.85276782094
1691,191955.83217475945
1692,252971.8540222219
1693,169153.11516165858
1694,186998.57223356428
1695,175156.720784167
1696,270489.71118621936
1697,175332.8493843333
1698,336196.9261554237
1699,318239.0110674281
1700,266685.5382597665
1701,281654.62845349626
1702,240991.31526404235
1703,248214.20622762595
1704,284067.5464947095
1705,232567.3972948187
1706,345032.58707431256
1707,211457.3787922186
1708,212630.9039714604
1709,254068.7417522181
1710,234890.23115931635
1711,255271.52500184107
1712,266102.4927337919
1713,264653.07539268193
1714,225931.67140879255
1715,220019.43468570278
1716,177757.34594623485
1717,184577.37024451664
1718,128046.9405369879
1719,206582.03326078033
1720,217262.52252260747
1721,156545.25258563392
1722,111886.80131703438
1723,152078.72862252372
1724,205981.53250631478
1725,250965.34326097046
1726,172855.29103923964
1727,165902.6172482651
1728,184490.53708162633
1729,160407.90433038535
1730,132772.4944351688
1731,128329.2962249195
1732,120752.33135987053
1733,110356.4880804535
1734,128117.28091973468
1735,122912.18280499516
1736,119122.34033988504
1737,297464.1975529567
1738,237110.16948554048
1739,273180.2769874227
1740,222313.10106649043
1741,200736.87752330562
1742,180487.91492614415
1743,188177.4682961147
1744,259539.7984913103
1745,216644.8112222645
1746,231524.85398467103
1747,214445.29809037448
1748,205990.65927391074
1749,157452.64202092652
1750,147110.78390570107
1751,209436.44325555232
1752,122691.63273095085
1753,157706.4252854586
1754,208988.64231675115
1755,164603.0175637892
1756,123005.80768070041
1757,108992.59214498488
1758,149581.9730566717
1759,187550.57804736338
1760,160737.6102525197
1761,158311.34758852294
1762,168282.93338103217
1763,178133.10190064597
1764,126571.07087167205
1765,170449.89640171573
1766,193208.69500490892
1767,198409.26357600547
1768,141802.51090296626
1769,164965.76302750752
1770,155285.76165509582
1771,142327.16738172516
1772,141361.89157086212
1773,139582.45431087393
1774,168791.84128675368
1775,154726.11397248058
1776,125943.07373721311
1777,114159.51528632239
1778,134202.6970050383
1779,116559.85667190874
1780,155005.83001315923
1781,126425.46042375683
1782,91137.80257436732
1783,135988.27541384552
1784,102658.0748539015
1785,115799.69373786461
1786,162809.00130228093
1787,165725.7926057074
1788,59164.35081881992
1789,101346.80053659242
1790,89747.63578531335
1791,193147.4714724677
1792,154633.94149607065
1793,141352.57567889884
1794,140305.32637735337
1795,131640.24437132722
1796,134670.0848664798
1797,113453.43378943732
1798,125480.1880605361
1799,111259.60461067589
1800,137908.73351657295
1801,116406.01503166121
1802,136120.90014120383
1803,158464.38241403172
1804,123449.52500933163
1805,145127.61706269244
1806,119508.10079634243
1807,159789.5844563748
1808,117064.30157824054
1809,111977.31856804572
1810,119287.46404384563
1811,84311.42143245281
1812,94816.83481731324
1813,111232.29445155295
1814,91603.89744685481
1815,53392.087648419976
1816,104430.72840055652
1817,123745.6192297287
1818,141128.22827030532
1819,124567.74907110438
1820,71405.49116766846
1821,116122.3916172736
1822,131977.33725743642
1823,57447.25141182881
1824,161575.06038223006
1825,144286.911642274
1826,114821.28036029053
1827,111414.4644006952
1828,134028.09193483638
1829,130523.56699875012
1830,156729.68166981832
1831,149054.1612671988
1832,120660.15626067243
1833,160280.81873084794
1834,112699.59719019379
1835,119366.24264974911
1836,127635.093613534
1837,88705.46365625493
1838,117465.24086149389
1839,95487.36302703313
1840,133344.1215713449
1841,149430.86457127176
1842,127007.95257820729
1843,135435.9904055671
1844,136836.6901385841
1845,149290.62910505102
1846,140756.066224024
1847,192234.31691141307
1848,51156.49459451868
1849,117064.68532516611
1850,132731.7911224073
1851,139583.37601196583
1852,126634.69566515222
1853,134031.65327733636
1854,160029.0260481529
1855,153765.89697290614
1856,237595.7483479264
1857,133378.29650268977
1858,127720.40305071228
1859,125423.35395042555
1860,148147.37786627898
1861,124590.43390348661
1862,300342.6489952101
1863,285630.9493973119
1864,285630.9493973119
1865,293912.60263196874
1866,291327.7531354492
1867,224665.07471362132
1868,271846.11100281234
1869,221741.14643125696
1870,225640.09868357945
1871,228581.9934182212
1872,172843.7328782555
1873,273177.0780810592
1874,154905.8272826635
1875,209346.67844943728
1876,206177.7233814771
1877,222684.19598616363
1878,212576.77508722118
1879,121179.26388249037
1880,130969.59336098064
1881,246298.52667272964
1882,243560.898711153
1883,193839.64794626337
1884,207051.41392539465
1885,238540.4214833319
1886,259839.03273021893
1887,228235.01502956767
1888,258732.64812056746
1889,173748.59479462236
1890,124015.26459007169
1891,122334.66276801654
1892,98087.93159970926
1893,144444.89764440773
1894,130847.52076575048
1895,148776.37456312976
1896,114670.5808210532
1897,127117.42547134643
1898,110367.51095268212
1899,160176.24450694688
1900,132543.16537031517
1901,178038.18507742445
1902,156553.05314351112
1903,222425.34985409596
1904,153924.17233975834
