Id,SalePrice
1461,233.05928438389404
1462,243.37538159697115
1463,247.99157380761108
1464,248.98209208431084
1465,262.4137692298366
1466,248.1567877203412
1467,255.94119822366144
1468,248.9796680316597
1469,257.4618826398467
1470,254.0151885147637
1471,254.91951019605744
1472,225.49108961969552
1473,224.70352818949567
1474,238.5128832382295
1475,235.8533404885238
1476,265.1989456249845
1477,263.561878906065
1478,258.2403892215916
1479,266.02131051055176
1480,282.9101320386221
1481,277.3361570753394
1482,263.677075181253
1483,248.47009197338537
1484,248.73298417844012
1485,260.33004494109446
1486,249.27353772012563
1487,265.1241423197622
1488,255.82129411540467
1489,253.69070292758082
1490,267.09608007446303
1491,245.44836454056326
1492,222.1118746215774
1493,268.8960107403031
1494,270.9677073599973
1495,265.5670096950751
1496,277.89949624169105
1497,254.01267906015346
1498,253.8000289943118
1499,265.0694489786819
1500,262.1669943346407
1501,265.63229932703985
1502,253.6566118716377
1503,268.8982419494707
1504,267.87938689608154
1505,266.6141000492987
1506,254.37822244204563
1507,259.63876530615966
1508,256.00961914508974
1509,247.41531462382184
1510,254.77009981739366
1511,252.21257040015823
1512,246.01673956311643
1513,243.56859615700523
1514,248.36923626039845
1515,245.8753999200392
1516,237.64721727671096
1517,254.09636125872828
1518,237.97892444486166
1519,256.62529639568413
1520,255.90058012092004
1521,245.0201898103293
1522,254.39573342125968
1523,243.7708986078098
1524,243.89126169748647
1525,246.12193895158333
1526,255.78116232370905
1527,242.2670298157227
1528,236.35900524715206
1529,258.10515883420743
1530,257.43095373231614
1531,237.88181094030787
1532,222.8638913523463
1533,249.72910138102958
1534,235.27404921577772
1535,215.54187972974245
1536,215.98393293096788
1537,214.98696525723264
1538,227.81415144205917
1539,238.84835410967133
1540,222.29515274346764
1541,231.3692098563714
1542,246.63990310907337
1543,243.168690814598
1544,241.17610459048734
1545,249.26886606242766
1546,255.21606504131728
1547,242.52514578011852
1548,242.16637135712054
1549,242.98934778502127
1550,240.68246899876524
