Id,SalePrice
1461,114697.40936763579
1462,139294.03200432108
1463,164964.12786914877
1464,178207.63979933233
1465,201125.6606297062
1466,172525.2031143089
1467,172689.618730485
1468,169158.9456844203
1469,189639.858364179
1470,122229.1763033117
1471,189468.60066889544
1472,97357.47502989639
1473,95642.13482314559
1474,137977.46034875908
1475,113930.68053739663
1476,350481.0496506798
1477,265112.56582052435
1478,285336.404892385
1479,292533.4033096728
1480,500977.423012175
1481,328972.016898564
1482,225321.40569286037
1483,173099.87146782575
1484,166649.40793261508
1485,194417.84908710688
1486,198465.82146768575
1487,334753.035307035
1488,254633.51195160628
1489,193512.10106108274
1490,220325.9600771758
1491,187607.14281005063
1492,95767.78137883119
1493,212181.09339261378
1494,318426.9566661419
1495,293853.30503437674
1496,241292.63384596657
1497,181642.3337182992
1498,162119.12437071002
1499,176445.2292636208
1500,163703.58520365984
1501,176980.30852308084
1502,157625.99360670295
1503,268040.14709413616
1504,256609.83942626664
1505,237284.13243030966
1506,195346.50043223708
1507,245421.4123661726
1508,205706.49685044182
1509,154043.46286031522
1510,147774.98305008424
1511,143049.64972113576
1512,152162.05968253405
1513,151317.82036085217
1514,168029.33659330942
1515,193908.93594993197
1516,139932.3245390278
1517,155642.44945040473
1518,146020.14925875075
1519,218005.03254073017
1520,135276.479622129
1521,126743.48852366906
1522,169553.69934841793
1523,110534.23866527554
1524,110766.7258350053
1525,117290.0318466725
1526,116149.27966468043
1527,116465.29139834193
1528,127003.43012743934
1529,147203.9172639747
1530,178142.9895537289
1531,124417.63960104699
1532,88374.18055475898
1533,146190.95543990438
1534,128585.2103970095
1535,119359.61950966787
1536,96876.90328380588
1537,85318.36496778217
1538,152469.2174184615
1539,199923.56475643886
1540,110750.9596023346
1541,134746.17185842994
1542,151640.8738034417
1543,183974.52514801157
1544,94480.06571156565
1545,119810.55274008948
1546,146001.48498282203
1547,127730.61822170658
1548,127496.41149952066
1549,121460.72892638952
1550,136355.2963099844
1551,107650.48752129514
1552,134298.6796709242
1553,117622.31178778126
1554,117144.43514946579
1555,170731.44706345806
1556,115347.38636764395
1557,86463.34883035034
1558,112590.18322845508
1559,65890.56347210043
1560,117300.41834581058
1561,143505.7432551234
1562,134335.93908339998
1563,116805.86107302055
1564,156725.94378450257
1565,137126.10511448406
1566,238480.05473239504
1567,85672.29817219691
1568,261686.54148763686
1569,137134.76982790453
1570,139791.47601519464
1571,115582.9475967385
1572,133969.4826612657
1573,201762.56087087124
1574,136165.47812155553
1575,200184.22060290183
1576,196645.874152087
1577,188283.530247246
1578,134413.7870677285
1579,141679.6824840136
1580,198626.66217699158
1581,151769.17897237497
1582,127972.23283861377
1583,312999.29982765403
1584,227970.25466483398
1585,137804.97103539776
1586,82496.82868506623
1587,107148.41249533022
1588,144063.2561000409
1589,100849.98924257848
1590,139320.20588749924
1591,84063.08083005836
1592,129184.13840696962
1593,129458.13319309869
1594,119928.37840186238
1595,116535.99430321204
1596,232794.9136448381
1597,205863.1987999717
1598,220366.8702989065
1599,170139.96970705877
1600,172613.14058979333
1601,64673.02498270147
1602,109681.81655236095
1603,61113.82112832386
1604,264391.2860840726
1605,250278.20832701164
1606,161454.07338133623
1607,178861.8052551831
1608,235151.24273355532
1609,191412.96879507304
1610,157110.40728429763
1611,152738.69564976983
1612,165436.6968991915
1613,169668.00331308309
1614,118328.09127477299
1615,75352.71426864395
1616,75352.71426864395
1617,89363.45788432895
1618,121011.67851652837
1619,130935.23990893438
1620,206217.20758384268
1621,128508.44790616754
1622,137271.3372793181
1623,265998.2769954861
1624,205926.1879307718
1625,126035.91811285519
1626,188247.99573015544
1627,180198.60614262277
1628,253053.93105554974
1629,178073.68231819858
1630,374619.58691732533
1631,236881.98942500164
1632,261298.27421573517
1633,176522.39980613004
1634,197946.75801687452
1635,179654.59156705614
1636,162735.17428909574
1637,190373.47863413193
1638,191515.7984915433
1639,184223.13802555646
1640,233450.42167335286
1641,184027.22757476612
1642,247051.11118569024
1643,233955.75309714267
1644,237305.8011829686
1645,185844.9204873957
1646,169830.66220184756
1647,169421.10166119458
1648,132403.7519202882
1649,138230.1325552544
1650,121111.92104994919
1651,119453.98481692359
1652,106254.51808410385
1653,106517.70120024635
1654,138745.54681845554
1655,142280.7290800078
1656,140172.43670292833
1657,146889.61840753185
1658,143187.53034595176
1659,123153.39335966612
1660,154340.21860833664
1661,420828.4328698846
1662,379803.60016405414
1663,370240.3331598801
1664,517331.68498225074
1665,312416.90667185205
1666,304209.77737386903
1667,373213.07397893956
1668,351865.89663703466
1669,298899.5005458519
1670,349989.5949424268
1671,282454.4945027469
1672,461575.88434578583
1673,317471.5736106216
1674,273205.7619724225
1675,195669.38712657292
1676,211472.300429641
1677,228887.370038992
1678,496121.9072019975
1679,354591.6892674013
1680,322312.85460595356
1681,255345.92183491462
1682,305053.6422985831
1683,210678.8527626772
1684,187955.88634946497
1685,175522.54690692326
1686,174359.04753200573
1687,169439.64479675377
1688,196401.8723226174
1689,193733.8394828055
1690,207150.6396409461
1691,197062.88013405018
1692,258322.7325549897
1693,169427.6272317544
1694,186376.68666667206
1695,175660.7391872571
1696,269676.32297692966
1697,175641.94111516402
1698,352239.1951370702
1699,332888.4926382369
1700,260215.6248009739
1701,286228.93017306883
1702,251572.533245914
1703,254038.30020158476
1704,288818.3571176909
1705,229729.2936479241
1706,195638.1374054666
1707,205510.1488004176
1708,210570.4338617218
1709,282068.4856144172
1710,236489.19933230054
1711,270761.83083769004
1712,267081.33758277015
1713,265150.51017338305
1714,209613.945287119
1715,217376.5658209544
1716,175605.3497202019
1717,180960.32828242576
1718,125250.29424042099
1719,194932.2011158374
1720,220146.6653323555
1721,149404.40421995457
1722,104434.73878622909
1723,141972.33612194873
1724,201584.61009790623
1725,248565.90676207683
1726,165376.3097996776
1727,161649.3228014844
1728,167082.26692923385
1729,160972.58958728387
1730,131330.8738991913
1731,124273.76699104623
1732,127705.01061797146
1733,106883.46665338324
1734,121861.4426922244
1735,122575.47265930139
1736,114328.23855176543
1737,298312.8129681013
1738,235478.3279603398
1739,284923.76704529725
1740,212658.1130016488
1741,192927.8776413535
1742,172350.36193470407
1743,188305.443790674
1744,284005.0049079446
1745,222901.84625536005
1746,233807.8882152989
1747,212300.92585512585
1748,211448.17084787897
1749,148487.0483608169
1750,139047.0705343026
1751,207017.71430473615
1752,117149.33054143295
1753,147332.20401432365
1754,209237.86150728673
1755,158242.230462188
1756,120116.8437454497
1757,111614.06710455527
1758,146821.60384450175
1759,169583.89422987177
1760,168748.9143771633
1761,152186.73633125378
1762,169228.76756517118
1763,165740.67893017916
1764,121111.18612938556
1765,110137.282152494
1766,183847.19891269997
1767,204101.6682479918
1768,131461.34842428536
1769,161431.8503880294
1770,161072.45049906356
1771,135366.25738281326
1772,127940.0768012025
1773,133307.84612332826
1774,154653.21511843993
1775,149461.22225208682
1776,115361.16395932682
1777,113003.53301817595
1778,137133.27655936274
1779,108981.37677676357
1780,161056.76198702396
1781,117633.77299723291
1782,94588.29671945001
1783,142538.6828783461
1784,104029.89549411568
1785,105258.36257058747
1786,146044.2636064589
1787,154724.2404114636
1788,65676.93045793477
1789,97468.66505130396
1790,90882.8078511229
1791,211019.99184473112
1792,144016.27906228238
1793,149103.03947051134
1794,151099.94751471365
1795,126452.7522588126
1796,126066.01243541346
1797,117864.69771175757
1798,124879.28451613156
1799,112456.7592188703
1800,134672.18627091302
1801,120220.54378263692
1802,139096.917294271
1803,153452.15833569446
1804,130712.56191470282
1805,144088.61594845878
1806,122906.18255489867
1807,153801.34046093904
1808,121647.5503499645
1809,111171.48112709737
1810,112671.77374064895
1811,74256.28964309707
1812,88839.70319072243
1813,112149.93847289686
1814,89172.73339658542
1815,64068.6028102799
1816,99213.91249392729
1817,111648.72944637231
1818,114656.80682222146
1819,136717.8736473843
1820,53221.32877760683
1821,109949.09352970998
1822,145165.6112374599
1823,44731.35448854174
1824,141413.79701194057
1825,143282.8676768977
1826,110697.15647833952
1827,118171.68769476887
1828,124575.43773531863
1829,136781.5073215906
1830,143621.26673056805
1831,145156.87635705163
1832,112227.12095707121
1833,149544.39411373576
1834,120298.2240089992
1835,125065.3553990435
1836,117899.37345933278
1837,84032.7242041846
1838,112361.16077821497
1839,106633.3506801672
1840,145441.881250915
1841,142953.2056490145
1842,118545.55533749312
1843,138777.20961497145
1844,143244.58789147213
1845,143108.41049438005
1846,141252.17663184152
1847,184849.7441901211
1848,59412.02056833878
1849,108849.00379075498
1850,124713.51412165153
1851,130540.66743584404
1852,121904.52016310647
1853,129308.0422385022
1854,152280.39927925213
1855,150246.11515559917
1856,223870.4650162171
1857,135746.41309452816
1858,132508.71687289915
1859,119370.2676006169
1860,157407.23707860312
1861,118836.5016733961
1862,335608.54132916784
1863,320755.93296131695
1864,320755.93296131695
1865,312990.2853625324
1866,309018.37578943267
1867,239566.67248003482
1868,269231.45738386206
1869,219150.5294508659
1870,227452.191023559
1871,240993.0774694985
1872,176027.33588050934
1873,278815.2793349549
1874,148749.76928368333
1875,194519.66383335157
1876,201028.98018685903
1877,211140.91773982285
1878,208342.10981750503
1879,125264.24411431886
1880,133678.32837866616
1881,255268.26284603265
1882,245851.51305291138
1883,190000.65980538985
1884,200507.97435886637
1885,212483.82115407678
1886,260748.78399306262
1887,219201.05258745275
1888,267450.75289945037
1889,173679.86101340572
1890,108869.1434147113
1891,128409.49745509175
1892,97349.39370567951
1893,129253.13935497435
1894,124995.58173149658
1895,133386.71909771807
1896,110844.47418105563
1897,119955.48850288552
1898,107586.81664198813
1899,171307.55722157538
1900,151550.4818048676
1901,170679.6915351663
1902,150132.44502418974
1903,225195.16614980416
1904,154694.72425527303
1905,210608.68612853877
1906,120766.60337474229
1907,209954.26092162938
1908,116636.24619535213
1909,140955.71320147038
1910,126462.21233520913
1911,225911.92225431962
1912,332479.37659416883
1913,135525.23518088556
1914,53057.21526371421
1915,291287.64300311956
1916,56684.35285041955
1917,234224.37993377412
1918,139541.25410065288
1919,158266.81953180055
1920,170088.47262939773
1921,367103.3720167342
1922,308906.18086813064
1923,227198.5660633137
1924,248677.96574083518
1925,219827.59725438085
1926,350977.2807578674
1927,119023.20139617765
1928,165965.89954362952
1929,110508.9575444136
1930,133977.47002473217
1931,132079.33690978852
1932,119843.09708914734
1933,164271.42166830762
