Id,SalePrice
1461,115203.14234466676
1462,138061.3629128831
1463,166949.30836699271
1464,178542.8098643898
1465,203106.70715185243
1466,174535.15031189524
1467,173204.20070711526
1468,172674.10028819705
1469,180388.41833126068
1470,129031.9778014301
1471,187484.6651061822
1472,101073.86147408452
1473,101909.85474270853
1474,143301.01741760375
1475,119524.23613377777
1476,343078.89547257917
1477,268184.9476022058
1478,279293.2354877065
1479,288051.05971159134
1480,451459.8103029528
1481,310539.11750733026
1482,232548.1035953747
1483,180436.6370890482
1484,175863.16539768418
1485,202283.72496802034
1486,200188.13151167834
1487,322891.8795074286
1488,250876.62099620956
1489,194469.96170421297
1490,222166.0375502061
1491,195514.94446095853
1492,97158.0397898057
1493,199849.5335340401
1494,303393.1836377182
1495,287774.09210005973
1496,238610.54955136706
1497,178726.3697516702
1498,164336.70190782007
1499,176291.3068956177
1500,166619.61761501012
1501,177090.21534703756
1502,165843.56574791585
1503,253227.26418771804
1504,246910.22240585947
1505,233448.30154054268
1506,185214.7704696253
1507,237394.2246540174
1508,204641.66908475076
1509,156069.2322496698
1510,145945.07911462476
1511,148351.9214758464
1512,151082.72798135228
1513,147699.8014450156
1514,157898.30401873877
1515,181801.29902417725
1516,140918.6448996738
1517,155136.6570829319
1518,145245.73200323043
1519,219933.2932747732
1520,135138.08568508166
1521,127538.36631943317
1522,161217.68113958297
1523,113205.71212540052
1524,107474.26056174572
1525,121396.82060669982
1526,117851.88676984297
1527,122333.61504317775
1528,126562.8403034833
1529,143961.107368246
1530,173916.80804191376
1531,128364.8731987677
1532,91484.05365425724
1533,136756.2510499553
1534,131754.98711189293
1535,123664.3298330272
1536,100745.79490618431
1537,94285.73202097075
1538,151587.3680478743
1539,179018.0180963776
1540,106164.02768958197
1541,129062.39162105232
1542,136604.72127256708
1543,173656.8101872735
1544,95396.45151783011
1545,113716.00897717892
1546,136949.2863614592
1547,122945.56100301658
1548,118871.2653933464
1549,117763.16175148192
1550,131189.78730514226
1551,108459.98334807843
1552,128902.27875120014
1553,120219.94402848315
1554,117182.65434268343
1555,165276.80004046328
1556,117137.55685004733
1557,85410.70209181098
1558,115805.18466430843
1559,77245.23764755669
1560,118685.77517426801
1561,126737.6552301893
1562,134149.92487560285
1563,114415.68029828604
1564,154071.09997006302
1565,138988.51858047466
1566,225209.3095975499
1567,91517.31473864151
1568,259038.78757897858
1569,142372.66504346507
1570,145988.6531306334
1571,115245.24864652095
1572,131919.74076934427
1573,196613.98553257255
1574,131514.69249177564
1575,195185.8913680566
1576,217122.41878403525
1577,194139.86290186623
1578,140161.12298671663
1579,149326.19681448527
1580,198510.55995023125
1581,158471.94262057476
1582,128182.18795939467
1583,289447.50476350787
1584,228680.0059983677
1585,143090.87245636623
1586,90227.02401791034
1587,109484.75679966433
1588,143807.8429940554
1589,100132.66627900138
1590,136878.63997396003
1591,83616.88544159422
1592,133175.19555112126
1593,129995.43805026506
1594,108452.13047612627
1595,116027.91382750317
1596,225184.26584402463
1597,197654.4062180976
1598,218348.79295141256
1599,172853.81196806222
1600,177216.4474582052
1601,69869.40838880496
1602,106320.62099532622
1603,71242.04615895514
1604,258116.24870811185
1605,245489.99343009127
1606,162876.33441033805
1607,182630.7510280811
1608,245043.88113695182
1609,201987.20410791185
1610,171201.23797278406
1611,155103.5530610047
1612,172126.3237019961
1613,178495.16433095766
1614,125549.92526420028
1615,78301.62278529054
1616,78301.62278529054
1617,97736.70826059066
1618,125480.27394501769
1619,135356.04795487237
1620,203103.7513791331
1621,135093.00571581544
1622,144185.76373469067
1623,255523.59934930064
1624,210070.2829532492
1625,126370.5289498423
1626,185504.99115663127
1627,181806.58080370573
1628,241546.59302041488
1629,177863.89078526894
1630,329511.6755567403
1631,223730.27802406877
1632,248703.4827075966
1633,185775.74798538105
1634,201164.58156693884
1635,180216.24746893396
1636,165721.4104120433
1637,176338.3761863022
1638,186355.8355501604
1639,188452.8878111573
1640,219865.2495785325
1641,190064.26030142506
1642,241745.2310132372
1643,227855.7196694415
1644,234852.8103728269
1645,184981.51839521516
1646,175919.52476281722
1647,173964.28802531527
1648,132701.66010036005
1649,143076.4657972162
1650,123968.38351087416
1651,124952.72908210734
1652,108795.19866680408
1653,108927.72284786747
1654,140694.59474714144
1655,144335.65219414642
1656,145895.24692134646
1657,148177.85520010028
1658,153831.7013094094
1659,129078.99666738813
1660,168867.97229643704
1661,392478.1003826065
1662,342284.79926618136
1663,351839.39561862504
1664,433610.660505313
1665,312086.26986309903
1666,311780.9626335659
1667,359691.5568164979
1668,347104.3064183695
1669,288966.29126179527
1670,344683.07933535706
1671,284822.7764239586
1672,408188.5397446319
1673,311841.5071911023
1674,271490.6313715644
1675,209845.28423520477
1676,220463.4846205795
1677,237772.31123999238
1678,441472.7686381638
1679,331990.33918552974
1680,310474.32105968357
1681,263991.02490951633
1682,302276.06838924735
1683,220381.41778263176
1684,195634.59321891383
1685,185423.41702746908
1686,182501.6090072526
1687,177017.32796460105
1688,199659.78163061992
1689,198041.28852293722
1690,212292.21414812107
1691,203844.0912473094
1692,250143.3314923213
1693,177015.73290671108
1694,186823.47973321323
1695,178574.13096874635
1696,255853.07255969496
1697,178443.3033750745
1698,336637.9786715799
1699,322754.53402898915
1700,264500.4757421943
1701,282374.8143655807
1702,247918.2444336358
1703,255009.28575508023
1704,281603.24571029947
1705,237303.78110032028
1706,315647.9294844313
1707,206515.61854291314
1708,212971.17045746284
1709,268969.20485124574
1710,231121.90334974026
1711,262970.31369291275
1712,258120.96359661414
1713,258458.83212697625
1714,209334.25227113653
1715,215347.23616386345
1716,181401.90910585248
1717,184768.97062733868
1718,123967.62118876974
1719,201896.28671548227
1720,216777.96926028572
1721,162778.27733494557
1722,112012.18466379648
1723,153169.65270157548
1724,202706.79539390796
1725,248562.3356457009
1726,171500.7498629869
1727,165578.15744214645
1728,179650.99863109738
1729,161631.049148949
1730,134265.7453734494
1731,121119.6230761332
1732,126806.01827347366
1733,112860.55034685037
1734,123244.14649498244
1735,138875.2960745126
1736,118100.77451724074
1737,250988.71509310883
1738,249790.26521479103
1739,257631.6832484699
1740,210700.9529471487
1741,196441.18334121423
1742,169986.12657630132
1743,186723.11223419246
1744,255461.49659419537
1745,205822.07894938844
1746,214022.3250053773
1747,202882.59809657125
1748,212415.6934007993
1749,152478.69047382122
1750,140275.63472277662
1751,204952.58029118745
